pmid,pmcid,title,figure_id,figure_title,figure_url,source_node_name,source_node_type,source_node_uri,target_node_name,target_node_type,target_node_uri,edge_type_annotation,edge_type_prediction,result
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,AKT,molecule,http://purl.obolibrary.org/obo/PR_P31749,mTOR,molecule,http://purl.obolibrary.org/obo/PR_P42345,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,mTOR,molecule,http://purl.obolibrary.org/obo/PR_P42345,p53,molecule,http://purl.obolibrary.org/obo/PR_P04637,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,Carcinogen,molecule,http://purl.obolibrary.org/obo/NCIT_C347,Oncogene,molecule,http://purl.obolibrary.org/obo/NCIT_C16936,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,Oncogene,molecule,http://purl.obolibrary.org/obo/NCIT_C16936,RAS,molecule,http://purl.obolibrary.org/obo/PR_P01116,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,Oncogene,molecule,http://purl.obolibrary.org/obo/NCIT_C16936,ARF,molecule,http://purl.obolibrary.org/obo/PR_Q8N726,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,RAS,molecule,http://purl.obolibrary.org/obo/PR_P01116,ERK,molecule,http://purl.obolibrary.org/obo/PR_P28482,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,RAS,molecule,http://purl.obolibrary.org/obo/PR_P01116,ERK,molecule,http://purl.obolibrary.org/obo/PR_P28482,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,ARF,molecule,http://purl.obolibrary.org/obo/PR_Q8N726,MDM2,molecule,http://purl.obolibrary.org/obo/PR_Q00987,nega,posi,False
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,MDM2,molecule,http://purl.obolibrary.org/obo/PR_Q00987,p53,molecule,http://purl.obolibrary.org/obo/PR_P04637,nega,posi,False
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,α-Klotho,molecule,http://purl.obolibrary.org/obo/PR_Q9UEF7,p53,molecule,http://purl.obolibrary.org/obo/PR_P04637,nega,posi,False
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,MBP1,molecule,http://purl.obolibrary.org/obo/PR_P11226,p53,molecule,http://purl.obolibrary.org/obo/PR_P04637,nega,posi,False
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,p300,molecule,http://purl.obolibrary.org/obo/PR_Q09472,p53,molecule,http://purl.obolibrary.org/obo/PR_P04637,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,p53,molecule,http://purl.obolibrary.org/obo/PR_P04637,p21,molecule,http://purl.obolibrary.org/obo/PR_P38936,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,p21,molecule,http://purl.obolibrary.org/obo/PR_P38936,CDK4/6-cyclinD,molecule,http://purl.obolibrary.org/obo/GO_0097128,nega,nega,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,p21,molecule,http://purl.obolibrary.org/obo/PR_P38936,CDK4/6-cyclinD,molecule,http://purl.obolibrary.org/obo/GO_0097131,nega,nega,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,p21,molecule,http://purl.obolibrary.org/obo/PR_P38936,CDKs-cyclins,molecule,http://purl.obolibrary.org/obo/GO_0000307,nega,nega,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,CDKs-cyclins,molecule,http://purl.obolibrary.org/obo/GO_0000307,DREAM complex,molecule,http://purl.bioontology.org/ontology/HOIP/HOIP_0060860,nega,nega,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,DREAM complex,molecule,http://purl.bioontology.org/ontology/HOIP/HOIP_0060860,Cell-cycle genes,molecule,http://purl.bioontology.org/ontology/HOIP/HOIP_0060858,nega,nega,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,DNA damage,process,http://purl.obolibrary.org/obo/NCIT_C16507,ATM/ATR,molecule,http://purl.obolibrary.org/obo/PR_Q13315,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,DNA damage,process,http://purl.obolibrary.org/obo/NCIT_C16507,ATM/ATR,molecule,http://purl.obolibrary.org/obo/PR_Q13535,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,ATM/ATR,molecule,http://purl.obolibrary.org/obo/PR_Q13315,CHIK1/CHK2,molecule,http://purl.obolibrary.org/obo/PR_O14757,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,ATM/ATR,molecule,http://purl.obolibrary.org/obo/PR_Q13315,CHIK1/CHK2,molecule,http://purl.obolibrary.org/obo/PR_O96017,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,ATM/ATR,molecule,http://purl.obolibrary.org/obo/PR_Q13535,CHIK1/CHK2,molecule,http://purl.obolibrary.org/obo/PR_O14757,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,ATM/ATR,molecule,http://purl.obolibrary.org/obo/PR_Q13535,CHIK1/CHK2,molecule,http://purl.obolibrary.org/obo/PR_O96017,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,CHIK1/CHK2,molecule,http://purl.obolibrary.org/obo/PR_O14757,p53,molecule,http://purl.obolibrary.org/obo/PR_P04637,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,CHIK1/CHK2,molecule,http://purl.obolibrary.org/obo/PR_O96017,p53,molecule,http://purl.obolibrary.org/obo/PR_P04637,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,Proliferative exhaustion,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060874,Short telomeres,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060049,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,Short telomeres,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060049,ATM/ATR,molecule,http://purl.obolibrary.org/obo/PR_Q13315,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,Short telomeres,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060049,ATM/ATR,molecule,http://purl.obolibrary.org/obo/PR_Q13535,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,ROS,compound,http://purl.obolibrary.org/obo/CHEBI_26523,Sirtuin 1,molecule,http://purl.obolibrary.org/obo/PR_Q96EB6,nega,nega,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,Sirtuin 1,molecule,http://purl.obolibrary.org/obo/PR_Q96EB6,NF-kB,molecule,http://purl.obolibrary.org/obo/GO_0035525,nega,nega,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,ROS,compound,http://purl.obolibrary.org/obo/CHEBI_26523,TGF-β,molecule,http://purl.obolibrary.org/obo/PR_P01137,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,TGF-β,molecule,http://purl.obolibrary.org/obo/PR_P01137,IKK,molecule,http://purl.obolibrary.org/obo/GO_0008385,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,IKK,molecule,http://purl.obolibrary.org/obo/GO_0008385,NF-kB,molecule,http://purl.obolibrary.org/obo/GO_0035525,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,ROS,compound,http://purl.obolibrary.org/obo/CHEBI_26523,ATM,molecule,http://purl.obolibrary.org/obo/PR_Q13315,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,ATM/ATR,molecule,http://purl.obolibrary.org/obo/PR_Q13315,"NEMO, IKK, NF-kB",process,http://purl.obolibrary.org/obo/GO_0007249,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,ATM/ATR,molecule,http://purl.obolibrary.org/obo/PR_Q13315,NEMO,molecule,http://purl.obolibrary.org/obo/PR_Q9Y6K9,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,NEMO,molecule,http://purl.obolibrary.org/obo/PR_Q9Y6K9,IKK,molecule,http://purl.obolibrary.org/obo/GO_0008385,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,Cytoplasmic DNA,molecule,http://purl.bioontology.org/ontology/HOIP/HOIP_0060879,cGAS,molecule,http://purl.obolibrary.org/obo/PR_Q8N884,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,cGAS,molecule,http://purl.obolibrary.org/obo/PR_Q8N884,STING,molecule,http://purl.obolibrary.org/obo/PR_Q9H5V9,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,STING,molecule,http://purl.obolibrary.org/obo/PR_Q9H5V9,NF-kB,molecule,http://purl.obolibrary.org/obo/GO_0035525,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,Autophagy,process,http://purl.obolibrary.org/obo/GO_0006914,GATA4,molecule,http://purl.obolibrary.org/obo/PR_P43694,nega,posi,False
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,NF-kB,molecule,http://purl.obolibrary.org/obo/GO_0035525,IL-1α,molecule,http://purl.obolibrary.org/obo/PR_P01583,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,NF-kB,molecule,http://purl.obolibrary.org/obo/GO_0035525,IL-6,molecule,http://purl.obolibrary.org/obo/PR_P05231,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,NF-kB,molecule,http://purl.obolibrary.org/obo/GO_0035525,IL-8,molecule,http://purl.obolibrary.org/obo/PR_P10145,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,NF-kB,molecule,http://purl.obolibrary.org/obo/GO_0035525,CXCL1,molecule,http://purl.obolibrary.org/obo/PR_P09341,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,NF-kB,molecule,http://purl.obolibrary.org/obo/GO_0035525,Proinflammatory cytokines,process,http://purl.obolibrary.org/obo/GO_0002534,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,ROS,compound,http://purl.obolibrary.org/obo/CHEBI_26523,p16,molecule,http://purl.obolibrary.org/obo/PR_000030011,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,p16,molecule,http://purl.obolibrary.org/obo/PR_000030011,RB,molecule,http://purl.obolibrary.org/obo/PR_P06400,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,ROS,compound,http://purl.obolibrary.org/obo/CHEBI_26523,p27,molecule,http://purl.obolibrary.org/obo/PR_P46527,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,p27,molecule,http://purl.obolibrary.org/obo/PR_P46527,Senescence,process,http://purl.obolibrary.org/obo/GO_0090398,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,RB,molecule,http://purl.obolibrary.org/obo/PR_P06400,Senescence,process,http://purl.obolibrary.org/obo/GO_0090398,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,ROS,compound,http://purl.obolibrary.org/obo/CHEBI_26523,p21,molecule,http://purl.obolibrary.org/obo/PR_Q9H633,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,p21,molecule,http://purl.obolibrary.org/obo/PR_P38936,Senescence,process,http://purl.obolibrary.org/obo/GO_0090398,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,Senescence,process,http://purl.obolibrary.org/obo/GO_0090398,SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,Senescence,process,http://purl.obolibrary.org/obo/GO_0090398,Cell-cycle arrest,process,http://purl.obolibrary.org/obo/GO_0007050,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,Cell-cycle arrest,process,http://purl.obolibrary.org/obo/GO_0007050,Prevents mutations from being passed on to daughter cells,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060888,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,Prevents mutations from being passed on to daughter cells,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060888,Supress tumorigenesis,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060841,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,Mutations in oncogenes,process,http://purl.obolibrary.org/obo/IDOMAL_50000026,p16,molecule,http://purl.obolibrary.org/obo/PR_000030011,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,Mutations in oncogenes,process,http://purl.obolibrary.org/obo/IDOMAL_50000026,p53,molecule,http://purl.obolibrary.org/obo/PR_P04637,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,p53,molecule,http://purl.obolibrary.org/obo/PR_P04637,p21,molecule,http://purl.obolibrary.org/obo/PR_P38936,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,Mutations in tumour suppressor genes,process,http://purl.obolibrary.org/obo/IDOMAL_50000026,p53,molecule,http://purl.obolibrary.org/obo/PR_P04637,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Accelerates immune clearance,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060887,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Promotes inflammation,process,http://purl.obolibrary.org/obo/GO_0050729,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Stimulates growth,process,http://purl.obolibrary.org/obo/GO_0045927,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,Accelerates immune clearance,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060887,Supress tumorigenesis,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060841,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,Promotes inflammation,process,http://purl.obolibrary.org/obo/GO_0050729,Promotes tumorigenesis,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060842,posi,posi,True
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,Stimulates growth,process,http://purl.obolibrary.org/obo/GO_0045927,Promotes tumorigenesis,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060841,posi,posi,True
